match_id,match_date,competition,competition_stage,home_team,away_team,home_score,away_score,home_odds,draw_odds,away_odds,num_bets_home,num_bets_draw,num_bets_away,odds_source,bookmaker,snapshot_type,source_match_url,official_result_url
2024-03-21_south_korea_thailand,2024-03-21,FIFA World Cup qualification,Qualifiers,South Korea,Thailand,1.0,1.0,1.12,7.7,15.55,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2024-03-21_south_korea_thailand,2024-03-21,FIFA World Cup qualification,Qualifiers,South Korea,Thailand,1.0,1.0,1.15,8.5,20.0,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2024-03-21_united_arab_emirates_yemen,2024-03-21,FIFA World Cup qualification,Qualifiers,United Arab Emirates,Yemen,2.0,1.0,1.11,7.7,18.82,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2024-03-21_united_arab_emirates_yemen,2024-03-21,FIFA World Cup qualification,Qualifiers,United Arab Emirates,Yemen,2.0,1.0,1.15,9.0,23.0,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_brazil_argentina,2023-11-21,FIFA World Cup qualification,Qualifiers,Brazil,Argentina,0.0,1.0,2.46,3.05,3.0,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_brazil_argentina,2023-11-21,FIFA World Cup qualification,Qualifiers,Brazil,Argentina,0.0,1.0,2.5,3.13,3.2,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_peru_venezuela,2023-11-21,FIFA World Cup qualification,Qualifiers,Peru,Venezuela,1.0,1.0,2.54,2.86,3.09,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_peru_venezuela,2023-11-21,FIFA World Cup qualification,Qualifiers,Peru,Venezuela,1.0,1.0,2.63,2.9,3.3,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_afghanistan_kuwait,2023-11-21,FIFA World Cup qualification,Qualifiers,Afghanistan,Kuwait,0.0,4.0,41.71,12.14,1.04,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_afghanistan_kuwait,2023-11-21,FIFA World Cup qualification,Qualifiers,Afghanistan,Kuwait,0.0,4.0,71.0,15.0,1.05,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_bahrain_united_arab_emirates,2023-11-21,FIFA World Cup qualification,Qualifiers,Bahrain,United Arab Emirates,0.0,2.0,2.66,2.79,2.77,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_bahrain_united_arab_emirates,2023-11-21,FIFA World Cup qualification,Qualifiers,Bahrain,United Arab Emirates,0.0,2.0,2.8,2.88,2.88,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_bangladesh_lebanon,2023-11-21,FIFA World Cup qualification,Qualifiers,Bangladesh,Lebanon,1.0,1.0,10.63,4.47,1.3,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_bangladesh_lebanon,2023-11-21,FIFA World Cup qualification,Qualifiers,Bangladesh,Lebanon,1.0,1.0,12.0,4.75,1.33,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_botswana_guinea,2023-11-21,FIFA World Cup qualification,Qualifiers,Botswana,Guinea,1.0,0.0,4.24,3.14,1.87,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_botswana_guinea,2023-11-21,FIFA World Cup qualification,Qualifiers,Botswana,Guinea,1.0,0.0,4.5,3.25,1.91,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_china_south_korea,2023-11-21,FIFA World Cup qualification,Qualifiers,China,South Korea,0.0,3.0,12.13,5.91,1.2,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_china_south_korea,2023-11-21,FIFA World Cup qualification,Qualifiers,China,South Korea,0.0,3.0,13.0,6.5,1.22,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_taiwan_malaysia,2023-11-21,FIFA World Cup qualification,Qualifiers,Taiwan,Malaysia,0.0,1.0,7.16,4.51,1.38,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_taiwan_malaysia,2023-11-21,FIFA World Cup qualification,Qualifiers,Taiwan,Malaysia,0.0,1.0,8.0,4.8,1.4,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_comoros_ghana,2023-11-21,FIFA World Cup qualification,Qualifiers,Comoros,Ghana,1.0,0.0,3.73,3.04,2.03,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_comoros_ghana,2023-11-21,FIFA World Cup qualification,Qualifiers,Comoros,Ghana,1.0,0.0,3.9,3.2,2.05,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_ecuador_chile,2023-11-21,FIFA World Cup qualification,Qualifiers,Ecuador,Chile,1.0,0.0,1.59,3.6,6.13,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_ecuador_chile,2023-11-21,FIFA World Cup qualification,Qualifiers,Ecuador,Chile,1.0,0.0,1.62,3.75,6.5,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_eswatini_cape_verde,2023-11-21,FIFA World Cup qualification,Qualifiers,Eswatini,Cape Verde,0.0,2.0,4.58,3.11,1.83,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_eswatini_cape_verde,2023-11-21,FIFA World Cup qualification,Qualifiers,Eswatini,Cape Verde,0.0,2.0,5.0,3.2,1.91,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_ethiopia_burkina_faso,2023-11-21,FIFA World Cup qualification,Qualifiers,Ethiopia,Burkina Faso,0.0,3.0,5.28,3.33,1.68,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_ethiopia_burkina_faso,2023-11-21,FIFA World Cup qualification,Qualifiers,Ethiopia,Burkina Faso,0.0,3.0,5.5,3.5,1.73,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_hong_kong_turkmenistan,2023-11-21,FIFA World Cup qualification,Qualifiers,Hong Kong,Turkmenistan,2.0,2.0,2.31,3.09,2.96,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_hong_kong_turkmenistan,2023-11-21,FIFA World Cup qualification,Qualifiers,Hong Kong,Turkmenistan,2.0,2.0,2.4,3.3,3.13,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_india_qatar,2023-11-21,FIFA World Cup qualification,Qualifiers,India,Qatar,0.0,3.0,4.87,3.62,1.64,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_india_qatar,2023-11-21,FIFA World Cup qualification,Qualifiers,India,Qatar,0.0,3.0,5.25,3.75,1.7,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_jordan_saudi_arabia,2023-11-21,FIFA World Cup qualification,Qualifiers,Jordan,Saudi Arabia,0.0,2.0,3.57,3.04,2.06,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_jordan_saudi_arabia,2023-11-21,FIFA World Cup qualification,Qualifiers,Jordan,Saudi Arabia,0.0,2.0,3.9,3.2,2.25,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_kyrgyzstan_oman,2023-11-21,FIFA World Cup qualification,Qualifiers,Kyrgyzstan,Oman,1.0,0.0,3.37,3.02,2.16,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_kyrgyzstan_oman,2023-11-21,FIFA World Cup qualification,Qualifiers,Kyrgyzstan,Oman,1.0,0.0,3.6,3.2,2.2,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_lesotho_benin,2023-11-21,FIFA World Cup qualification,Qualifiers,Lesotho,Benin,0.0,0.0,5.09,3.17,1.74,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_lesotho_benin,2023-11-21,FIFA World Cup qualification,Qualifiers,Lesotho,Benin,0.0,0.0,5.5,3.3,1.78,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_libya_cameroon,2023-11-21,FIFA World Cup qualification,Qualifiers,Libya,Cameroon,1.0,1.0,5.46,3.43,1.64,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_libya_cameroon,2023-11-21,FIFA World Cup qualification,Qualifiers,Libya,Cameroon,1.0,1.0,6.0,3.6,1.7,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_malawi_tunisia,2023-11-21,FIFA World Cup qualification,Qualifiers,Malawi,Tunisia,0.0,1.0,5.99,3.44,1.59,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_malawi_tunisia,2023-11-21,FIFA World Cup qualification,Qualifiers,Malawi,Tunisia,0.0,1.0,6.5,3.6,1.62,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_mauritius_angola,2023-11-21,FIFA World Cup qualification,Qualifiers,Mauritius,Angola,0.0,0.0,5.47,3.49,1.62,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_mauritius_angola,2023-11-21,FIFA World Cup qualification,Qualifiers,Mauritius,Angola,0.0,0.0,6.0,3.6,1.65,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_myanmar_north_korea,2023-11-21,FIFA World Cup qualification,Qualifiers,Myanmar,North Korea,1.0,6.0,18.94,7.66,1.12,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_myanmar_north_korea,2023-11-21,FIFA World Cup qualification,Qualifiers,Myanmar,North Korea,1.0,6.0,26.0,9.0,1.14,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_nepal_yemen,2023-11-21,FIFA World Cup qualification,Qualifiers,Nepal,Yemen,0.0,2.0,3.46,2.8,2.23,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_nepal_yemen,2023-11-21,FIFA World Cup qualification,Qualifiers,Nepal,Yemen,0.0,2.0,3.75,2.9,2.38,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_niger_zambia,2023-11-21,FIFA World Cup qualification,Qualifiers,Niger,Zambia,2.0,1.0,5.38,3.66,1.59,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_niger_zambia,2023-11-21,FIFA World Cup qualification,Qualifiers,Niger,Zambia,2.0,1.0,5.5,3.8,1.62,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_pakistan_tajikistan,2023-11-21,FIFA World Cup qualification,Qualifiers,Pakistan,Tajikistan,1.0,6.0,8.25,4.44,1.35,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_pakistan_tajikistan,2023-11-21,FIFA World Cup qualification,Qualifiers,Pakistan,Tajikistan,1.0,6.0,9.0,4.75,1.4,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_palestine_australia,2023-11-21,FIFA World Cup qualification,Qualifiers,Palestine,Australia,0.0,1.0,16.38,6.28,1.16,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_palestine_australia,2023-11-21,FIFA World Cup qualification,Qualifiers,Palestine,Australia,0.0,1.0,21.0,7.0,1.18,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_paraguay_colombia,2023-11-21,FIFA World Cup qualification,Qualifiers,Paraguay,Colombia,0.0,1.0,3.32,3.0,2.3,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_paraguay_colombia,2023-11-21,FIFA World Cup qualification,Qualifiers,Paraguay,Colombia,0.0,1.0,3.5,3.1,2.38,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_philippines_indonesia,2023-11-21,FIFA World Cup qualification,Qualifiers,Philippines,Indonesia,1.0,1.0,4.02,3.36,1.81,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_philippines_indonesia,2023-11-21,FIFA World Cup qualification,Qualifiers,Philippines,Indonesia,1.0,1.0,4.2,3.6,1.91,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_rwanda_south_africa,2023-11-21,FIFA World Cup qualification,Qualifiers,Rwanda,South Africa,2.0,0.0,3.26,2.83,2.33,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_rwanda_south_africa,2023-11-21,FIFA World Cup qualification,Qualifiers,Rwanda,South Africa,2.0,0.0,3.6,3.0,2.4,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_s_o_tom_and_pr_ncipe_namibia,2023-11-21,FIFA World Cup qualification,Qualifiers,São Tomé and Príncipe,Namibia,0.0,2.0,10.88,4.83,1.27,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_s_o_tom_and_pr_ncipe_namibia,2023-11-21,FIFA World Cup qualification,Qualifiers,São Tomé and Príncipe,Namibia,0.0,2.0,13.0,5.25,1.3,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_singapore_thailand,2023-11-21,FIFA World Cup qualification,Qualifiers,Singapore,Thailand,1.0,3.0,8.5,4.94,1.3,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_singapore_thailand,2023-11-21,FIFA World Cup qualification,Qualifiers,Singapore,Thailand,1.0,3.0,9.5,5.25,1.33,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_somalia_uganda,2023-11-21,FIFA World Cup qualification,Qualifiers,Somalia,Uganda,0.0,1.0,9.94,4.35,1.33,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_somalia_uganda,2023-11-21,FIFA World Cup qualification,Qualifiers,Somalia,Uganda,0.0,1.0,11.0,5.0,1.36,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_south_sudan_mauritania,2023-11-21,FIFA World Cup qualification,Qualifiers,South Sudan,Mauritania,0.0,0.0,4.66,3.37,1.74,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_south_sudan_mauritania,2023-11-21,FIFA World Cup qualification,Qualifiers,South Sudan,Mauritania,0.0,0.0,4.8,3.75,1.8,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_syria_japan,2023-11-21,FIFA World Cup qualification,Qualifiers,Syria,Japan,0.0,5.0,28.0,11.19,1.05,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_syria_japan,2023-11-21,FIFA World Cup qualification,Qualifiers,Syria,Japan,0.0,5.0,41.0,14.5,1.07,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_tanzania_morocco,2023-11-21,FIFA World Cup qualification,Qualifiers,Tanzania,Morocco,0.0,2.0,9.13,4.2,1.36,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_tanzania_morocco,2023-11-21,FIFA World Cup qualification,Qualifiers,Tanzania,Morocco,0.0,2.0,10.0,4.75,1.4,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_togo_senegal,2023-11-21,FIFA World Cup qualification,Qualifiers,Togo,Senegal,0.0,0.0,6.66,3.78,1.48,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_togo_senegal,2023-11-21,FIFA World Cup qualification,Qualifiers,Togo,Senegal,0.0,0.0,7.0,4.0,1.5,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_uruguay_bolivia,2023-11-21,FIFA World Cup qualification,Qualifiers,Uruguay,Bolivia,3.0,0.0,1.11,8.69,20.94,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_uruguay_bolivia,2023-11-21,FIFA World Cup qualification,Qualifiers,Uruguay,Bolivia,3.0,0.0,1.13,9.5,26.0,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_uzbekistan_iran,2023-11-21,FIFA World Cup qualification,Qualifiers,Uzbekistan,Iran,2.0,2.0,2.92,2.77,2.57,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_uzbekistan_iran,2023-11-21,FIFA World Cup qualification,Qualifiers,Uzbekistan,Iran,2.0,2.0,4.0,3.1,2.15,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_vietnam_iraq,2023-11-21,FIFA World Cup qualification,Qualifiers,Vietnam,Iraq,0.0,1.0,4.11,3.13,1.88,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-21_vietnam_iraq,2023-11-21,FIFA World Cup qualification,Qualifiers,Vietnam,Iraq,0.0,1.0,4.33,3.25,1.91,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-20_chad_madagascar,2023-11-20,FIFA World Cup qualification,Qualifiers,Chad,Madagascar,0.0,3.0,5.97,3.55,1.56,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-20_chad_madagascar,2023-11-20,FIFA World Cup qualification,Qualifiers,Chad,Madagascar,0.0,3.0,6.5,3.8,1.6,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-20_djibouti_guinea_bissau,2023-11-20,FIFA World Cup qualification,Qualifiers,Djibouti,Guinea-Bissau,0.0,1.0,12.63,6.16,1.19,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-20_djibouti_guinea_bissau,2023-11-20,FIFA World Cup qualification,Qualifiers,Djibouti,Guinea-Bissau,0.0,1.0,15.0,7.5,1.22,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-20_gambia_ivory_coast,2023-11-20,FIFA World Cup qualification,Qualifiers,Gambia,Ivory Coast,0.0,2.0,7.91,4.3,1.37,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-20_gambia_ivory_coast,2023-11-20,FIFA World Cup qualification,Qualifiers,Gambia,Ivory Coast,0.0,2.0,9.0,4.5,1.44,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-20_mali_central_african_republic,2023-11-20,FIFA World Cup qualification,Qualifiers,Mali,Central African Republic,1.0,1.0,1.17,6.25,16.44,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-20_mali_central_african_republic,2023-11-20,FIFA World Cup qualification,Qualifiers,Mali,Central African Republic,1.0,1.0,1.22,7.0,21.0,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-20_seychelles_kenya,2023-11-20,FIFA World Cup qualification,Qualifiers,Seychelles,Kenya,0.0,5.0,56.86,18.29,1.02,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-20_seychelles_kenya,2023-11-20,FIFA World Cup qualification,Qualifiers,Seychelles,Kenya,0.0,5.0,67.0,21.0,1.02,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-19_burundi_gabon,2023-11-19,FIFA World Cup qualification,Qualifiers,Burundi,Gabon,1.0,2.0,3.28,3.14,2.14,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-19_burundi_gabon,2023-11-19,FIFA World Cup qualification,Qualifiers,Burundi,Gabon,1.0,2.0,3.5,3.25,2.25,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-19_mozambique_algeria,2023-11-19,FIFA World Cup qualification,Qualifiers,Mozambique,Algeria,0.0,2.0,6.34,3.68,1.53,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-19_mozambique_algeria,2023-11-19,FIFA World Cup qualification,Qualifiers,Mozambique,Algeria,0.0,2.0,7.0,4.0,1.57,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-19_sierra_leone_egypt,2023-11-19,FIFA World Cup qualification,Qualifiers,Sierra Leone,Egypt,0.0,2.0,14.31,4.89,1.24,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-19_sierra_leone_egypt,2023-11-19,FIFA World Cup qualification,Qualifiers,Sierra Leone,Egypt,0.0,2.0,17.0,5.25,1.29,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-19_sudan_dr_congo,2023-11-19,FIFA World Cup qualification,Qualifiers,Sudan,DR Congo,1.0,0.0,5.63,3.49,1.61,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-19_sudan_dr_congo,2023-11-19,FIFA World Cup qualification,Qualifiers,Sudan,DR Congo,1.0,0.0,6.0,3.75,1.65,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-19_zimbabwe_nigeria,2023-11-19,FIFA World Cup qualification,Qualifiers,Zimbabwe,Nigeria,1.0,1.0,12.06,4.36,1.3,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-19_zimbabwe_nigeria,2023-11-19,FIFA World Cup qualification,Qualifiers,Zimbabwe,Nigeria,1.0,1.0,13.0,4.75,1.33,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-18_niger_tanzania,2023-11-18,FIFA World Cup qualification,Qualifiers,Niger,Tanzania,0.0,1.0,3.41,2.86,2.26,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-18_niger_tanzania,2023-11-18,FIFA World Cup qualification,Qualifiers,Niger,Tanzania,0.0,1.0,3.6,3.0,2.3,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-18_senegal_south_sudan,2023-11-18,FIFA World Cup qualification,Qualifiers,Senegal,South Sudan,4.0,0.0,1.04,13.0,43.78,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-18_senegal_south_sudan,2023-11-18,FIFA World Cup qualification,Qualifiers,Senegal,South Sudan,4.0,0.0,1.05,15.0,61.0,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-18_south_africa_benin,2023-11-18,FIFA World Cup qualification,Qualifiers,South Africa,Benin,2.0,1.0,1.59,3.54,5.77,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-18_south_africa_benin,2023-11-18,FIFA World Cup qualification,Qualifiers,South Africa,Benin,2.0,1.0,1.62,3.8,6.0,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-16_argentina_uruguay,2023-11-16,FIFA World Cup qualification,Qualifiers,Argentina,Uruguay,0.0,2.0,1.57,3.67,6.42,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-16_argentina_uruguay,2023-11-16,FIFA World Cup qualification,Qualifiers,Argentina,Uruguay,0.0,2.0,1.6,3.85,7.0,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-17_burkina_faso_guinea_bissau,2023-11-17,FIFA World Cup qualification,Qualifiers,Burkina Faso,Guinea-Bissau,1.0,1.0,1.93,2.94,4.38,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-17_burkina_faso_guinea_bissau,2023-11-17,FIFA World Cup qualification,Qualifiers,Burkina Faso,Guinea-Bissau,1.0,1.0,2.0,3.1,5.0,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-17_cameroon_mauritius,2023-11-17,FIFA World Cup qualification,Qualifiers,Cameroon,Mauritius,3.0,0.0,1.05,11.5,27.6,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-17_cameroon_mauritius,2023-11-17,FIFA World Cup qualification,Qualifiers,Cameroon,Mauritius,3.0,0.0,1.06,15.0,34.0,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-16_chile_paraguay,2023-11-16,FIFA World Cup qualification,Qualifiers,Chile,Paraguay,0.0,0.0,1.7,3.37,5.51,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-16_chile_paraguay,2023-11-16,FIFA World Cup qualification,Qualifiers,Chile,Paraguay,0.0,0.0,1.75,3.5,5.75,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-16_colombia_brazil,2023-11-16,FIFA World Cup qualification,Qualifiers,Colombia,Brazil,2.0,1.0,3.57,3.14,2.15,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-16_colombia_brazil,2023-11-16,FIFA World Cup qualification,Qualifiers,Colombia,Brazil,2.0,1.0,3.8,3.25,2.23,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-17_comoros_central_african_republic,2023-11-17,FIFA World Cup qualification,Qualifiers,Comoros,Central African Republic,4.0,2.0,2.21,3.02,3.31,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-17_comoros_central_african_republic,2023-11-17,FIFA World Cup qualification,Qualifiers,Comoros,Central African Republic,4.0,2.0,2.3,3.1,3.6,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2023-11-17_eswatini_libya,2023-11-17,FIFA World Cup qualification,Qualifiers,Eswatini,Libya,0.0,1.0,4.19,2.86,2.0,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
